Date,EURtoGBP,GBPtoEUR
04/01/2000,1.5874,0.63
05/01/2000,1.5862,0.6304
06/01/2000,1.5921,0.6281
07/01/2000,1.5909,0.6286
10/01/2000,1.5956,0.6267
11/01/2000,1.5994,0.6252
12/01/2000,1.6025,0.624
13/01/2000,1.6056,0.6228
14/01/2000,1.6152,0.6191
17/01/2000,1.6174,0.6183
18/01/2000,1.6199,0.6173
19/01/2000,1.6242,0.6157
20/01/2000,1.6332,0.6123
21/01/2000,1.6391,0.6101
24/01/2000,1.6483,0.6067
25/01/2000,1.6392,0.6101
26/01/2000,1.6382,0.6104
27/01/2000,1.6565,0.6037
28/01/2000,1.6529,0.605
31/01/2000,1.6574,0.6034
01/02/2000,1.6598,0.6025
02/02/2000,1.6498,0.6061
03/02/2000,1.6288,0.6139
04/02/2000,1.6214,0.6168
07/02/2000,1.6246,0.6155
08/02/2000,1.6333,0.6123
09/02/2000,1.6271,0.6146
10/02/2000,1.6289,0.6139
11/02/2000,1.6182,0.618
14/02/2000,1.6215,0.6167
15/02/2000,1.6241,0.6157
16/02/2000,1.6291,0.6138
17/02/2000,1.6291,0.6138
18/02/2000,1.6212,0.6168
21/02/2000,1.6192,0.6176
22/02/2000,1.6038,0.6235
23/02/2000,1.5987,0.6255
24/02/2000,1.6078,0.622
25/02/2000,1.6289,0.6139
28/02/2000,1.6446,0.6081
29/02/2000,1.64,0.6098
01/03/2000,1.637,0.6109
02/03/2000,1.635,0.6116
03/03/2000,1.6439,0.6083
06/03/2000,1.6365,0.6111
07/03/2000,1.651,0.6057
08/03/2000,1.6537,0.6047
09/03/2000,1.6323,0.6126
10/03/2000,1.6366,0.611
13/03/2000,1.6331,0.6123
14/03/2000,1.6314,0.613
15/03/2000,1.6222,0.6164
16/03/2000,1.6207,0.617
17/03/2000,1.6228,0.6162
20/03/2000,1.615,0.6192
21/03/2000,1.6237,0.6159
22/03/2000,1.6307,0.6132
23/03/2000,1.6304,0.6133
24/03/2000,1.6347,0.6117
27/03/2000,1.6399,0.6098
28/03/2000,1.6396,0.6099
29/03/2000,1.6625,0.6015
30/03/2000,1.6675,0.5997
31/03/2000,1.6662,0.6002
03/04/2000,1.6683,0.5994
04/04/2000,1.6725,0.5979
05/04/2000,1.6482,0.6067
06/04/2000,1.6502,0.606
07/04/2000,1.6507,0.6058
10/04/2000,1.6494,0.6063
11/04/2000,1.6502,0.606
12/04/2000,1.6567,0.6036
13/04/2000,1.663,0.6013
14/04/2000,1.66,0.6024
17/04/2000,1.6618,0.6018
18/04/2000,1.662,0.6017
19/04/2000,1.6798,0.5953
20/04/2000,1.6823,0.5944
25/04/2000,1.7031,0.5872
26/04/2000,1.7114,0.5843
27/04/2000,1.7284,0.5786
28/04/2000,1.7166,0.5825
02/05/2000,1.7207,0.5812
03/05/2000,1.752,0.5708
04/05/2000,1.7315,0.5775
05/05/2000,1.7102,0.5847
08/05/2000,1.7115,0.5843
09/05/2000,1.6983,0.5888
10/05/2000,1.6695,0.599
11/05/2000,1.6621,0.6016
12/05/2000,1.6721,0.5981
15/05/2000,1.6536,0.6047
16/05/2000,1.6542,0.6045
17/05/2000,1.6728,0.5978
18/05/2000,1.6574,0.6034
19/05/2000,1.6624,0.6015
22/05/2000,1.652,0.6053
23/05/2000,1.6266,0.6148
24/05/2000,1.6228,0.6162
25/05/2000,1.6245,0.6156
26/05/2000,1.6031,0.6238
30/05/2000,1.6059,0.6227
31/05/2000,1.612,0.6203
01/06/2000,1.6031,0.6238
02/06/2000,1.5964,0.6264
05/06/2000,1.6006,0.6248
06/06/2000,1.589,0.6293
07/06/2000,1.5874,0.63
08/06/2000,1.5832,0.6316
09/06/2000,1.582,0.6321
12/06/2000,1.5855,0.6307
13/06/2000,1.5759,0.6346
14/06/2000,1.5665,0.6384
15/06/2000,1.5813,0.6324
16/06/2000,1.5772,0.634
19/06/2000,1.5751,0.6349
20/06/2000,1.5778,0.6338
21/06/2000,1.5842,0.6312
22/06/2000,1.6088,0.6216
23/06/2000,1.6041,0.6234
26/06/2000,1.6006,0.6248
27/06/2000,1.5898,0.629
28/06/2000,1.5974,0.626
29/06/2000,1.5953,0.6268
30/06/2000,1.5795,0.6331
03/07/2000,1.5909,0.6286
04/07/2000,1.5945,0.6272
05/07/2000,1.5813,0.6324
06/07/2000,1.5848,0.631
07/07/2000,1.5964,0.6264
10/07/2000,1.5892,0.6292
11/07/2000,1.5924,0.628
12/07/2000,1.6035,0.6236
13/07/2000,1.6044,0.6233
14/07/2000,1.602,0.6242
17/07/2000,1.5972,0.6261
18/07/2000,1.6039,0.6235
19/07/2000,1.6169,0.6185
20/07/2000,1.6269,0.6147
21/07/2000,1.6241,0.6157
24/07/2000,1.6238,0.6158
25/07/2000,1.6132,0.6199
26/07/2000,1.6106,0.6209
27/07/2000,1.6136,0.6197
28/07/2000,1.6229,0.6162
31/07/2000,1.6158,0.6189
01/08/2000,1.621,0.6169
02/08/2000,1.635,0.6116
03/08/2000,1.654,0.6046
04/08/2000,1.6574,0.6034
07/08/2000,1.6608,0.6021
08/08/2000,1.6721,0.5981
09/08/2000,1.6725,0.5979
10/08/2000,1.6505,0.6059
11/08/2000,1.6616,0.6018
14/08/2000,1.6661,0.6002
15/08/2000,1.6497,0.6062
16/08/2000,1.6446,0.6081
17/08/2000,1.6383,0.6104
18/08/2000,1.6438,0.6083
21/08/2000,1.6512,0.6056
22/08/2000,1.653,0.605
23/08/2000,1.6556,0.604
24/08/2000,1.641,0.6094
25/08/2000,1.6289,0.6139
29/08/2000,1.6293,0.6138
30/08/2000,1.6292,0.6138
31/08/2000,1.6364,0.6111
01/09/2000,1.6235,0.616
04/09/2000,1.6241,0.6157
05/09/2000,1.6325,0.6126
06/09/2000,1.6526,0.6051
07/09/2000,1.6468,0.6072
08/09/2000,1.6428,0.6087
11/09/2000,1.6441,0.6082
12/09/2000,1.635,0.6116
13/09/2000,1.6332,0.6123
14/09/2000,1.6349,0.6117
15/09/2000,1.6303,0.6134
18/09/2000,1.6413,0.6093
19/09/2000,1.6477,0.6069
20/09/2000,1.6678,0.5996
21/09/2000,1.6676,0.5997
22/09/2000,1.6537,0.6047
25/09/2000,1.6628,0.6014
26/09/2000,1.6552,0.6042
27/09/2000,1.6596,0.6026
28/09/2000,1.6595,0.6026
29/09/2000,1.6747,0.5971
02/10/2000,1.6667,0.6
03/10/2000,1.6632,0.6013
04/10/2000,1.6709,0.5985
05/10/2000,1.6712,0.5984
06/10/2000,1.6633,0.6012
09/10/2000,1.6665,0.6001
10/10/2000,1.6681,0.5995
11/10/2000,1.6767,0.5964
12/10/2000,1.7034,0.5871
13/10/2000,1.7003,0.5881
16/10/2000,1.7039,0.5869
17/10/2000,1.6942,0.5902
18/10/2000,1.7135,0.5836
19/10/2000,1.7177,0.5822
20/10/2000,1.7251,0.5797
23/10/2000,1.7374,0.5756
24/10/2000,1.731,0.5777
25/10/2000,1.7325,0.5772
26/10/2000,1.7272,0.579
27/10/2000,1.7218,0.5808
30/10/2000,1.7196,0.5815
31/10/2000,1.7138,0.5835
01/11/2000,1.688,0.5924
02/11/2000,1.6825,0.5944
03/11/2000,1.6776,0.5961
06/11/2000,1.6645,0.6008
07/11/2000,1.6618,0.6018
08/11/2000,1.6637,0.6011
09/11/2000,1.6583,0.603
10/11/2000,1.6565,0.6037
13/11/2000,1.6733,0.5976
14/11/2000,1.6648,0.6007
15/11/2000,1.6618,0.6018
16/11/2000,1.6648,0.6007
17/11/2000,1.669,0.5992
20/11/2000,1.6783,0.5958
21/11/2000,1.6763,0.5966
22/11/2000,1.6762,0.5966
23/11/2000,1.6627,0.6014
24/11/2000,1.6693,0.5991
27/11/2000,1.6684,0.5994
28/11/2000,1.66,0.6024
29/11/2000,1.6546,0.6044
30/11/2000,1.629,0.6139
01/12/2000,1.641,0.6094
04/12/2000,1.6337,0.6121
05/12/2000,1.6323,0.6126
06/12/2000,1.6238,0.6158
07/12/2000,1.6208,0.617
08/12/2000,1.633,0.6124
11/12/2000,1.6584,0.603
12/12/2000,1.6514,0.6055
13/12/2000,1.6576,0.6033
14/12/2000,1.6564,0.6037
15/12/2000,1.6432,0.6086
18/12/2000,1.6378,0.6106
19/12/2000,1.6426,0.6088
20/12/2000,1.6256,0.6152
21/12/2000,1.6133,0.6198
22/12/2000,1.5992,0.6253
27/12/2000,1.5998,0.6251
28/12/2000,1.6097,0.6212
29/12/2000,1.5938,0.6274
02/01/2001,1.5788,0.6334
03/01/2001,1.5913,0.6284
04/01/2001,1.5807,0.6326
05/01/2001,1.5711,0.6365
08/01/2001,1.5778,0.6338
09/01/2001,1.5851,0.6309
10/01/2001,1.5846,0.6311
11/01/2001,1.5727,0.6358
12/01/2001,1.5585,0.6416
15/01/2001,1.5694,0.6372
16/01/2001,1.5629,0.6398
17/01/2001,1.5831,0.6317
18/01/2001,1.5624,0.64
19/01/2001,1.5694,0.6372
22/01/2001,1.5615,0.6404
23/01/2001,1.5656,0.6387
24/01/2001,1.5795,0.6331
25/01/2001,1.5852,0.6308
26/01/2001,1.5797,0.633
29/01/2001,1.5862,0.6304
30/01/2001,1.5804,0.6328
31/01/2001,1.5714,0.6364
01/02/2001,1.5717,0.6363
02/02/2001,1.5735,0.6355
05/02/2001,1.5691,0.6373
06/02/2001,1.5676,0.6379
07/02/2001,1.5677,0.6379
08/02/2001,1.5737,0.6354
09/02/2001,1.5654,0.6388
12/02/2001,1.5621,0.6402
13/02/2001,1.576,0.6345
14/02/2001,1.5898,0.629
15/02/2001,1.6045,0.6232
16/02/2001,1.5852,0.6308
19/02/2001,1.5704,0.6368
20/02/2001,1.5892,0.6292
21/02/2001,1.5844,0.6312
22/02/2001,1.5935,0.6275
23/02/2001,1.6052,0.623
26/02/2001,1.5848,0.631
27/02/2001,1.5706,0.6367
28/02/2001,1.568,0.6378
01/03/2001,1.5645,0.6392
02/03/2001,1.5754,0.6348
05/03/2001,1.5808,0.6326
06/03/2001,1.5766,0.6343
07/03/2001,1.5756,0.6347
08/03/2001,1.576,0.6345
09/03/2001,1.5748,0.635
12/03/2001,1.5779,0.6338
13/03/2001,1.5837,0.6314
14/03/2001,1.5886,0.6295
15/03/2001,1.5931,0.6277
16/03/2001,1.5946,0.6271
19/03/2001,1.588,0.6297
20/03/2001,1.5817,0.6322
21/03/2001,1.5927,0.6279
22/03/2001,1.6065,0.6225
23/03/2001,1.6006,0.6248
26/03/2001,1.6007,0.6247
27/03/2001,1.5989,0.6254
28/03/2001,1.6135,0.6198
29/03/2001,1.6282,0.6142
30/03/2001,1.609,0.6215
02/04/2001,1.6107,0.6208
03/04/2001,1.6093,0.6214
04/04/2001,1.588,0.6297
05/04/2001,1.5931,0.6277
06/04/2001,1.5968,0.6263
09/04/2001,1.6072,0.6222
10/04/2001,1.6167,0.6185
11/04/2001,1.6214,0.6168
12/04/2001,1.612,0.6203
17/04/2001,1.6229,0.6162
18/04/2001,1.6298,0.6136
19/04/2001,1.6159,0.6189
20/04/2001,1.5997,0.6251
23/04/2001,1.6042,0.6234
24/04/2001,1.6061,0.6226
25/04/2001,1.6045,0.6232
26/04/2001,1.597,0.6262
27/04/2001,1.6094,0.6213
30/04/2001,1.6141,0.6195
01/05/2001,1.6076,0.622
02/05/2001,1.6077,0.622
03/05/2001,1.6035,0.6236
04/05/2001,1.606,0.6227
08/05/2001,1.6178,0.6181
09/05/2001,1.6083,0.6218
10/05/2001,1.6107,0.6208
11/05/2001,1.6209,0.6169
14/05/2001,1.6228,0.6162
15/05/2001,1.6184,0.6179
16/05/2001,1.6167,0.6185
17/05/2001,1.6223,0.6164
18/05/2001,1.6305,0.6133
21/05/2001,1.642,0.609
22/05/2001,1.6484,0.6066
23/05/2001,1.6547,0.6043
24/05/2001,1.6443,0.6082
25/05/2001,1.6577,0.6032
29/05/2001,1.6606,0.6022
30/05/2001,1.6604,0.6023
31/05/2001,1.6772,0.5962
01/06/2001,1.6718,0.5982
04/06/2001,1.6685,0.5993
05/06/2001,1.6622,0.6016
06/06/2001,1.646,0.6075
07/06/2001,1.6333,0.6123
08/06/2001,1.6266,0.6148
11/06/2001,1.6311,0.6131
12/06/2001,1.6238,0.6158
13/06/2001,1.63,0.6135
14/06/2001,1.6289,0.6139
15/06/2001,1.6276,0.6144
18/06/2001,1.6299,0.6135
19/06/2001,1.6353,0.6115
20/06/2001,1.6378,0.6106
21/06/2001,1.6568,0.6036
22/06/2001,1.6523,0.6052
25/06/2001,1.6418,0.6091
26/06/2001,1.6429,0.6087
27/06/2001,1.6439,0.6083
28/06/2001,1.6605,0.6022
29/06/2001,1.6599,0.6024
02/07/2001,1.6727,0.5978
03/07/2001,1.662,0.6017
04/07/2001,1.6628,0.6014
05/07/2001,1.673,0.5977
06/07/2001,1.6649,0.6006
09/07/2001,1.6603,0.6023
10/07/2001,1.6489,0.6065
11/07/2001,1.6421,0.609
12/07/2001,1.6498,0.6061
13/07/2001,1.6447,0.608
16/07/2001,1.6373,0.6108
17/07/2001,1.6443,0.6082
18/07/2001,1.6246,0.6155
19/07/2001,1.6295,0.6137
20/07/2001,1.6362,0.6112
23/07/2001,1.6348,0.6117
24/07/2001,1.6241,0.6157
25/07/2001,1.6241,0.6157
26/07/2001,1.6281,0.6142
27/07/2001,1.6296,0.6136
30/07/2001,1.6279,0.6143
31/07/2001,1.63,0.6135
01/08/2001,1.629,0.6139
02/08/2001,1.6237,0.6159
03/08/2001,1.6138,0.6197
06/08/2001,1.6121,0.6203
07/08/2001,1.617,0.6184
08/08/2001,1.6135,0.6198
09/08/2001,1.5996,0.6252
10/08/2001,1.5931,0.6277
13/08/2001,1.5828,0.6318
14/08/2001,1.5824,0.632
15/08/2001,1.5783,0.6336
16/08/2001,1.581,0.6325
17/08/2001,1.5761,0.6345
20/08/2001,1.5831,0.6317
21/08/2001,1.587,0.6301
22/08/2001,1.5808,0.6326
23/08/2001,1.5845,0.6311
24/08/2001,1.5844,0.6312
28/08/2001,1.5924,0.628
29/08/2001,1.595,0.627
30/08/2001,1.5942,0.6273
31/08/2001,1.5968,0.6263
03/09/2001,1.602,0.6242
04/09/2001,1.6236,0.6159
05/09/2001,1.6353,0.6115
06/09/2001,1.6302,0.6134
07/09/2001,1.618,0.618
10/09/2001,1.6218,0.6166
11/09/2001,1.6181,0.618
12/09/2001,1.6157,0.6189
13/09/2001,1.6171,0.6184
14/09/2001,1.596,0.6266
17/09/2001,1.5952,0.6269
18/09/2001,1.5863,0.6304
19/09/2001,1.579,0.6333
20/09/2001,1.5811,0.6325
21/09/2001,1.5917,0.6283
24/09/2001,1.6005,0.6248
25/09/2001,1.5915,0.6283
26/09/2001,1.6013,0.6245
27/09/2001,1.6032,0.6238
28/09/2001,1.6134,0.6198
01/10/2001,1.6147,0.6193
02/10/2001,1.6002,0.6249
03/10/2001,1.604,0.6234
04/10/2001,1.6173,0.6183
05/10/2001,1.6121,0.6203
08/10/2001,1.6045,0.6232
09/10/2001,1.5974,0.626
10/10/2001,1.5915,0.6283
11/10/2001,1.6022,0.6241
12/10/2001,1.6013,0.6245
15/10/2001,1.5944,0.6272
16/10/2001,1.5924,0.628
17/10/2001,1.6006,0.6248
18/10/2001,1.6,0.625
19/10/2001,1.6031,0.6238
22/10/2001,1.6014,0.6245
23/10/2001,1.5996,0.6252
24/10/2001,1.5951,0.6269
25/10/2001,1.5954,0.6268
26/10/2001,1.6058,0.6227
29/10/2001,1.6052,0.623
30/10/2001,1.6028,0.6239
31/10/2001,1.6144,0.6194
01/11/2001,1.6139,0.6196
02/11/2001,1.619,0.6177
05/11/2001,1.6249,0.6154
06/11/2001,1.6267,0.6147
07/11/2001,1.628,0.6143
08/11/2001,1.631,0.6131
09/11/2001,1.6313,0.613
12/11/2001,1.6272,0.6146
13/11/2001,1.6362,0.6112
14/11/2001,1.6324,0.6126
15/11/2001,1.6253,0.6153
16/11/2001,1.6141,0.6195
19/11/2001,1.6087,0.6216
20/11/2001,1.6054,0.6229
21/11/2001,1.6133,0.6198
22/11/2001,1.6073,0.6222
23/11/2001,1.6065,0.6225
26/11/2001,1.6061,0.6226
27/11/2001,1.6039,0.6235
28/11/2001,1.6069,0.6223
29/11/2001,1.6044,0.6233
30/11/2001,1.5926,0.6279
03/12/2001,1.5951,0.6269
04/12/2001,1.5951,0.6269
05/12/2001,1.596,0.6266
06/12/2001,1.5989,0.6254
07/12/2001,1.6069,0.6223
10/12/2001,1.6145,0.6194
11/12/2001,1.6147,0.6193
12/12/2001,1.6145,0.6194
13/12/2001,1.6116,0.6205
14/12/2001,1.6079,0.6219
17/12/2001,1.6111,0.6207
18/12/2001,1.6161,0.6188
19/12/2001,1.6139,0.6196
20/12/2001,1.6133,0.6198
21/12/2001,1.6224,0.6164
24/12/2001,1.6393,0.61
27/12/2001,1.6393,0.61
28/12/2001,1.6421,0.609
31/12/2001,1.6348,0.6117
02/01/2002,1.5998,0.6251
03/01/2002,1.6014,0.6245
04/01/2002,1.6113,0.6206
07/01/2002,1.6117,0.6205
08/01/2002,1.6188,0.6177
09/01/2002,1.6197,0.6174
10/01/2002,1.6176,0.6182
11/01/2002,1.6203,0.6172
14/01/2002,1.6201,0.6172
15/01/2002,1.6205,0.6171
16/01/2002,1.6282,0.6142
17/01/2002,1.6317,0.6129
18/01/2002,1.6248,0.6155
21/01/2002,1.626,0.615
22/01/2002,1.6188,0.6177
23/01/2002,1.6125,0.6202
24/01/2002,1.6196,0.6174
25/01/2002,1.631,0.6131
28/01/2002,1.6356,0.6114
29/01/2002,1.6369,0.6109
30/01/2002,1.6396,0.6099
31/01/2002,1.6416,0.6092
01/02/2002,1.642,0.609
04/02/2002,1.6347,0.6117
05/02/2002,1.6329,0.6124
06/02/2002,1.6273,0.6145
07/02/2002,1.6233,0.616
08/02/2002,1.6238,0.6158
11/02/2002,1.6195,0.6175
12/02/2002,1.6325,0.6126
13/02/2002,1.6412,0.6093
14/02/2002,1.6416,0.6092
15/02/2002,1.6405,0.6096
18/02/2002,1.6416,0.6092
19/02/2002,1.6356,0.6114
20/02/2002,1.6378,0.6106
21/02/2002,1.6365,0.6111
22/02/2002,1.6306,0.6133
25/02/2002,1.6384,0.6104
26/02/2002,1.6412,0.6093
27/02/2002,1.6397,0.6099
28/02/2002,1.635,0.6116
01/03/2002,1.6389,0.6102
04/03/2002,1.6351,0.6116
05/03/2002,1.6349,0.6117
06/03/2002,1.6252,0.6153
07/03/2002,1.6185,0.6179
08/03/2002,1.6236,0.6159
11/03/2002,1.6226,0.6163
12/03/2002,1.6159,0.6189
13/03/2002,1.6133,0.6198
14/03/2002,1.6106,0.6209
15/03/2002,1.6127,0.6201
18/03/2002,1.6166,0.6186
19/03/2002,1.6132,0.6199
20/03/2002,1.6115,0.6205
21/03/2002,1.617,0.6184
22/03/2002,1.6228,0.6162
25/03/2002,1.626,0.615
26/03/2002,1.6276,0.6144
27/03/2002,1.6298,0.6136
28/03/2002,1.6324,0.6126
02/04/2002,1.6346,0.6118
03/04/2002,1.6317,0.6129
04/04/2002,1.6292,0.6138
05/04/2002,1.633,0.6124
08/04/2002,1.6378,0.6106
09/04/2002,1.634,0.612
10/04/2002,1.6334,0.6122
11/04/2002,1.6288,0.6139
12/04/2002,1.633,0.6124
15/04/2002,1.6321,0.6127
16/04/2002,1.6301,0.6135
17/04/2002,1.6249,0.6154
18/04/2002,1.6254,0.6152
19/04/2002,1.6278,0.6143
22/04/2002,1.6311,0.6131
23/04/2002,1.6289,0.6139
24/04/2002,1.6243,0.6156
25/04/2002,1.6194,0.6175
26/04/2002,1.6187,0.6178
29/04/2002,1.6165,0.6186
30/04/2002,1.617,0.6184
01/05/2002,1.6137,0.6197
02/05/2002,1.6212,0.6168
03/05/2002,1.6082,0.6218
07/05/2002,1.605,0.6231
08/05/2002,1.6057,0.6228
09/05/2002,1.6045,0.6232
10/05/2002,1.6004,0.6248
13/05/2002,1.6025,0.624
14/05/2002,1.6058,0.6227
15/05/2002,1.6052,0.623
16/05/2002,1.6011,0.6246
17/05/2002,1.5859,0.6306
20/05/2002,1.5835,0.6315
21/05/2002,1.5858,0.6306
22/05/2002,1.5738,0.6354
23/05/2002,1.5769,0.6342
24/05/2002,1.5793,0.6332
27/05/2002,1.5841,0.6313
28/05/2002,1.5741,0.6353
29/05/2002,1.5664,0.6384
30/05/2002,1.5625,0.64
31/05/2002,1.5661,0.6385
05/06/2002,1.552,0.6443
06/06/2002,1.5438,0.6478
07/06/2002,1.5453,0.6471
10/06/2002,1.5469,0.6465
11/06/2002,1.5546,0.6433
12/06/2002,1.5543,0.6434
13/06/2002,1.5574,0.6421
14/06/2002,1.5579,0.6419
17/06/2002,1.5667,0.6383
18/06/2002,1.5676,0.6379
19/06/2002,1.5594,0.6413
20/06/2002,1.5548,0.6432
21/06/2002,1.5475,0.6462
24/06/2002,1.5384,0.65
25/06/2002,1.5461,0.6468
26/06/2002,1.5415,0.6487
27/06/2002,1.5478,0.6461
28/06/2002,1.545,0.6472
01/07/2002,1.5487,0.6457
02/07/2002,1.5533,0.6438
03/07/2002,1.5565,0.6425
04/07/2002,1.5566,0.6424
05/07/2002,1.5629,0.6398
08/07/2002,1.5554,0.6429
09/07/2002,1.5581,0.6418
10/07/2002,1.5661,0.6385
11/07/2002,1.5661,0.6385
12/07/2002,1.5669,0.6382
15/07/2002,1.5557,0.6428
16/07/2002,1.5549,0.6431
17/07/2002,1.5551,0.643
18/07/2002,1.5575,0.6421
19/07/2002,1.5546,0.6433
22/07/2002,1.5638,0.6395
23/07/2002,1.5765,0.6343
24/07/2002,1.5837,0.6314
25/07/2002,1.5747,0.635
26/07/2002,1.5839,0.6314
29/07/2002,1.5937,0.6275
30/07/2002,1.5925,0.6279
31/07/2002,1.5935,0.6275
01/08/2002,1.5846,0.6311
02/08/2002,1.5935,0.6275
05/08/2002,1.5885,0.6295
06/08/2002,1.5951,0.6269
07/08/2002,1.5804,0.6328
08/08/2002,1.5808,0.6326
09/08/2002,1.5677,0.6379
12/08/2002,1.5654,0.6388
13/08/2002,1.567,0.6382
14/08/2002,1.565,0.639
15/08/2002,1.5664,0.6384
16/08/2002,1.5629,0.6398
19/08/2002,1.5658,0.6387
20/08/2002,1.5639,0.6394
21/08/2002,1.561,0.6406
22/08/2002,1.5671,0.6381
23/08/2002,1.5635,0.6396
27/08/2002,1.5618,0.6403
28/08/2002,1.5662,0.6385
29/08/2002,1.5743,0.6352
30/08/2002,1.5775,0.6339
02/09/2002,1.5753,0.6348
03/09/2002,1.5689,0.6374
04/09/2002,1.5744,0.6352
05/09/2002,1.5794,0.6332
06/09/2002,1.5838,0.6314
09/09/2002,1.5877,0.6298
10/09/2002,1.5943,0.6272
11/09/2002,1.5925,0.6279
12/09/2002,1.5923,0.628
13/09/2002,1.5954,0.6268
16/09/2002,1.5891,0.6293
17/09/2002,1.5836,0.6315
18/09/2002,1.5848,0.631
19/09/2002,1.5818,0.6322
20/09/2002,1.5806,0.6327
23/09/2002,1.5853,0.6308
24/09/2002,1.5877,0.6298
25/09/2002,1.5941,0.6273
26/09/2002,1.5959,0.6266
27/09/2002,1.5909,0.6286
30/09/2002,1.5908,0.6286
01/10/2002,1.5941,0.6273
02/10/2002,1.5903,0.6288
03/10/2002,1.5896,0.6291
04/10/2002,1.5958,0.6266
07/10/2002,1.5952,0.6269
08/10/2002,1.5908,0.6286
09/10/2002,1.579,0.6333
10/10/2002,1.5858,0.6306
11/10/2002,1.5829,0.6318
14/10/2002,1.5779,0.6338
15/10/2002,1.5828,0.6318
16/10/2002,1.5815,0.6323
17/10/2002,1.5959,0.6266
18/10/2002,1.5928,0.6278
21/10/2002,1.586,0.6305
22/10/2002,1.5831,0.6317
23/10/2002,1.5864,0.6304
24/10/2002,1.5884,0.6296
25/10/2002,1.5912,0.6285
28/10/2002,1.5811,0.6325
29/10/2002,1.5824,0.632
30/10/2002,1.5832,0.6316
31/10/2002,1.5798,0.633
01/11/2002,1.5702,0.6369
04/11/2002,1.5613,0.6405
05/11/2002,1.5616,0.6404
06/11/2002,1.5635,0.6396
07/11/2002,1.5673,0.638
08/11/2002,1.5695,0.6371
11/11/2002,1.5716,0.6363
12/11/2002,1.5717,0.6363
13/11/2002,1.5732,0.6356
14/11/2002,1.5739,0.6354
15/11/2002,1.5685,0.6376
18/11/2002,1.5678,0.6378
19/11/2002,1.5706,0.6367
20/11/2002,1.57,0.6369
21/11/2002,1.5777,0.6338
22/11/2002,1.5828,0.6318
25/11/2002,1.5784,0.6336
26/11/2002,1.5724,0.636
27/11/2002,1.56,0.641
28/11/2002,1.5607,0.6407
29/11/2002,1.5642,0.6393
02/12/2002,1.5645,0.6392
03/12/2002,1.5712,0.6365
04/12/2002,1.5716,0.6363
05/12/2002,1.5698,0.637
06/12/2002,1.5622,0.6401
09/12/2002,1.5649,0.639
10/12/2002,1.5571,0.6422
11/12/2002,1.5626,0.64
12/12/2002,1.5531,0.6439
13/12/2002,1.5554,0.6429
16/12/2002,1.5576,0.642
17/12/2002,1.5525,0.6441
18/12/2002,1.5585,0.6416
19/12/2002,1.5617,0.6403
20/12/2002,1.5616,0.6404
23/12/2002,1.551,0.6447
24/12/2002,1.5487,0.6457
27/12/2002,1.5392,0.6497
30/12/2002,1.5346,0.6516
31/12/2002,1.5342,0.6518
02/01/2003,1.5405,0.6491
03/01/2003,1.5389,0.6498
06/01/2003,1.5372,0.6505
07/01/2003,1.5403,0.6492
08/01/2003,1.5397,0.6495
09/01/2003,1.5329,0.6524
10/01/2003,1.5269,0.6549
13/01/2003,1.5213,0.6573
14/01/2003,1.52,0.6579
15/01/2003,1.5158,0.6597
16/01/2003,1.519,0.6583
17/01/2003,1.5182,0.6587
20/01/2003,1.5071,0.6635
21/01/2003,1.5073,0.6634
22/01/2003,1.5073,0.6634
23/01/2003,1.5087,0.6628
24/01/2003,1.5079,0.6632
27/01/2003,1.5085,0.6629
28/01/2003,1.5132,0.6609
29/01/2003,1.5157,0.6598
30/01/2003,1.5318,0.6528
31/01/2003,1.5312,0.6531
03/02/2003,1.5271,0.6548
04/02/2003,1.5152,0.66
05/02/2003,1.5196,0.6581
06/02/2003,1.5137,0.6606
07/02/2003,1.5086,0.6629
10/02/2003,1.5125,0.6612
11/02/2003,1.5098,0.6623
12/02/2003,1.5054,0.6643
13/02/2003,1.4973,0.6679
14/02/2003,1.4946,0.6691
17/02/2003,1.4908,0.6708
18/02/2003,1.4899,0.6712
19/02/2003,1.4848,0.6735
20/02/2003,1.4733,0.6787
21/02/2003,1.4731,0.6788
24/02/2003,1.4725,0.6791
25/02/2003,1.4622,0.6839
26/02/2003,1.4668,0.6818
27/02/2003,1.4687,0.6809
28/02/2003,1.4613,0.6843
03/03/2003,1.4572,0.6862
04/03/2003,1.4503,0.6895
05/03/2003,1.4583,0.6857
06/03/2003,1.4595,0.6852
07/03/2003,1.4532,0.6881
10/03/2003,1.4467,0.6912
11/03/2003,1.4529,0.6883
12/03/2003,1.4628,0.6836
13/03/2003,1.4759,0.6776
14/03/2003,1.4737,0.6786
17/03/2003,1.4748,0.6781
18/03/2003,1.4705,0.68
19/03/2003,1.4763,0.6774
20/03/2003,1.4739,0.6785
21/03/2003,1.4828,0.6744
24/03/2003,1.4781,0.6765
25/03/2003,1.4704,0.6801
26/03/2003,1.474,0.6784
27/03/2003,1.4658,0.6822
28/03/2003,1.4581,0.6858
31/03/2003,1.4484,0.6904
01/04/2003,1.4429,0.693
02/04/2003,1.4545,0.6875
03/04/2003,1.4626,0.6837
04/04/2003,1.4587,0.6855
07/04/2003,1.4583,0.6857
08/04/2003,1.4527,0.6884
09/04/2003,1.4538,0.6879
10/04/2003,1.4526,0.6884
11/04/2003,1.461,0.6845
14/04/2003,1.4598,0.685
15/04/2003,1.4562,0.6867
