5231.2,13563
3361.1,20010
13378,16875
11285,18480
13610,14668
10048,20480
19872,17055
10169,11729
24327,6655.9
7804.8,12525
12824,8408.8
12479,2581
19148,16410
5599.9,10691
13610,14660
5244.3,13588
3278.1,19935
11312,18482
13408,16926
7782.1,12472
24325,6626.9
10015,20440
10246,11710
12351,8492
5591.1,10686
5231.5,13600
13614,14686
13416,16894
11297,18485
24304,6634.2
10035,20440
7785.9,12503
10244,11731
5189.2,7395.2
19826,17118
5597.6,10695
3274,19952
13598,14671
5225.3,13597
11302,18504
13392,16940
7811.1,12553
10043,20415
5223.3,7353.5
19811,17066
10216,11722
5595.5,10698
13582,14649
3301.7,19971
5212.1,13598
13397,16926
8288.4,3391.4
10037,20460
7772.8,12530
5171.5,7396.8
3318.6,19984
5221.3,13593
5604.9,10717
8310,3331.7
13608,14667
13402,16916
10039,20427
7756,12496
5258.5,7350.8
20241,13855
10258,11762
3317.7,19969
8331.9,3299.7
5585.9,10686
5220.3,13603
13598,14679
13357,16945
20237,13866
5193.8,7331.2
10263,11713
19853,17042
10005,20478
3314.6,19967
5212.1,13610
8328.6,3315.8
13602,14663
5591.1,10693
13338,16989
20240,13868
10050,20446
23432,12694
19814,17073
10189,11754
5242.7,7356.9
3306.5,19973
5221,13614
8297.4,3338.1
13603,14674
5559.6,10711
12663,2768.4
12338,16880
13308,16961
20287,13865
23467,12719
19791,17108
10025,20459
10907,11511
5210.7,13597
8346,3307.9
3310.3,19951
13608,14656
23468,12716
13316,17015
5597.7,10687
20259,13857
10026,20447
10149,11751
19868,17099
5210.4,13597
8337.1,3307.2
13604,14674
3264.5,19936
20261,13886
23456,12708
9999,20435
19831,17090
10224,11736
13320,16991
15194,5971.7
5206.3,13598
8333.9,3313.9
3277.9,19939
13606,14662
23461,12691
10027,20456
10218,11768
19814,17113
8330.7,3303.3
5208.4,13590
13608,14680
3289,19933
11354,5398.1
10024,20440
23455,12682
20512,6436
10219,11773
19783,17085
5198.1,7404.8
5217,13599
8352.2,3299.4
13623,14670
11361,5358.8
23450,12694
10029,20468
10445,23704
11593,6942.5
5208,13600
8336.6,3281.5
13590,14657
10030,20442
23426,12698
10503,23674
5212.8,13607
8334.2,3282.6
13600,14640
3257.5,19950
10035,20425
11706,5373.5
23456,12681
11773,14232
8179.8,17095
15424,7733.7
14028,10247
19858,17052
10468,23680
5206.3,13599
11784,14230
8346.7,3281.4
3268.4,19956
13591,14680
10039,20444
8169.6,17069
10495,23738
10112,12133
13314,4948.8
5213.3,13605
11777,14211
8332.9,3291.1
13611,14646
14151,20486
8156.3,17064
10008,20447
10454,23673
9286.1,11837
5201.9,13589
11786,14234
8347.9,3293
13582,14679
8141.7,17086
10018,20443
10472,23736
3331.5,19938
19829,17047
12211,8549.7
5216.2,13599
8346.1,3289.1
13592,14677
11291,18533
11778,14196
5170.2,10472
8177.1,17089
10035,20444
10487,23718
19794,17071
8345.3,3292.1
13609,14674
5199.7,13598
11316,18557
5170.8,10488
8167.1,17090
11447,5382.1
10439,23714
9991.1,20464
14401,14358
8352.7,3291.1
13608,14676
11401,5396.1
5160.3,10462
10020,20487
8141.4,17105
11342,18520
5197.4,13618
14348,14332
10502,23724
14937,830.4
15668,19144
10036,20441
8345,3302
5217.4,13597
13595,14670
11414,5403
5149.5,10472
15704,19165
14785,706.4
11315,18522
20226,14130
8159.2,17074
14381,14333
10457,23713
8327.7,3287.2
13602,14669
5194.6,13591
11425,5372.1
10017,20442
20261,14119
5132.5,10482
14756,791.8
8143,17107
11297,18515
10465,23724
14403,14278
15649,19157
8342.7,3299.9
10018,20448
13613,14693
5221.4,13611
8155.8,17086
11270,18552
20253,14095
14931,828.4
11459,5400.2
10493,23705
8335.1,3287.3
14749,696.6
13599,14681
12921,3894.9
11425,5429.9
10001,20442
5220.4,13604
8157.9,17088
20239,14096
24310,6639.9
10481,23725
8341.1,3298.7
13605,14667
14701,688.9
10014,20464
10469,23743
11305,5385.7
8174.8,17054
12935,3901.5
5238.5,13619
24322,6664.5
11471,4334.5
3807.9,5782.6
8337.8,3293
8188.7,17058
13611,14660
10444,23731
10036,20463
14703,542.3
12924,3887.7
24327,6659.5
3805.7,5823.9
8203.1,17041
8347.7,3274
13617,14665
10470,23750
3816.9,5794.1
24284,6667.4
10023,20466
11117,5339.7
14770,416
12945,3877.1
10776,15761
10599,11442
8337.6,3288.6
8171.9,17047
10466,23743
12945,3903.9
13596,14672
10798,15761
11121,5359.7
14668,457
10010,20468
3819,5812.8
12604,9738.6
8177.7,17018
8334.7,3287.1
13614,14671
10461,23724
12929,3911.6
11146,5347.9
10775,15772
10017,20477
14637,522.4
8191.4,17013
13607,14671
10472,23743
8338.7,3313.7
10784,15798
12960,3906.1
11131,5347.7
10044,20463
8191.5,17011
13609,14672
10462,23751
8381.9,3282.2
10797,15753
12930,3869.7
11140,5351.7
10035,20470
8188.2,17022
13609,14678
10437,23743
8318.7,3300.3
12951,3909.7
11119,5344.3
10802,15749
10039,20404
17338,7479.7
13624,16124
15267,7125.8
8182.6,17016
13606,14670
8335,3334
11120,5380.3
12930,3880.1
10759,15774
13599,16107
17201,7465.1
10063,20431
10482,23715
10712,9839.5
8191.1,16976
13600,14669
12930,3902
8334.1,3312.6
11112,5361.3
9987.4,20465
10786,15732
17196,7409.3
10460,23699
10181,11764
18803,16372
8338.2,3192.2
8193.5,16954
13588,14673
12944,3910.5
10767,15751
11153,5331.9
10027,20426
10455,23698
10522,13592
8329.4,3177.1
8212,16962
12931,3874.2
11146,5347.8
10012,20470
10450,23723
8339.9,3183.5
8186.2,16969
12931,3886.3
11144,5359.9
9995,20462
12296,16866
10448,23694
18994,17816
15022,9051.4
8329.4,3137.6
12944,3891.1
11118,5376.7
8202.7,16965
9853.1,20316
17258,7420.5
10509,23747
8197.5,16950
12934,3877.8
17322,7466.4
8315,3124.6
11120,5336.2
4298.6,19690
12861,8347.3
8194.9,16953
12946,3880
17319,7439.1
8342.7,3143.5
11147,5322.5
10466,23733
8198.4,16976
12909,3878.2
8314.5,3146.5
11124,5357
17308,7466.2
23609,8155.5
8203.6,16955
11109,5368.8
12935,3905.6
23556,8137.8
8329.4,3122
17298,7409.8
10499,23714
8205.8,16945
17318,7407.1
11134,5351.9
12489,2534.8
12941,3889.6
8317.2,3107.2
18968,17914
13536,8362.6
20417,7079.7
13158,16094
17274,7426.6
8186,16939
12914,3864.5
8344.8,3146.7
18962,17920
5100.1,21002
12477,2529
2077.5,11827
20458,6972.3
19038,15574
18847,4792.2
2364.6,8357.1
13496,8361.9
8194.7,16966
12481,2539.4
12926,3897.6
18986,17950
8321.6,3142.7
17153,16805
5413.3,10542
20468,6985
17312,7453.1
2118,11830
18846,4797.8
12361,9067
5392.6,10543
9812.7,20282
12488,2558.1
8203.6,16950
12936,3892.5
20380,6965.2
2093.9,11818
17302,7450.3
18972,17930
18788,10180
18837,4842.3
5399.6,10528
17294,7428.3
8198.1,16956
11671,5324.5
12940,3895.4
18781,10132
12502,2561
18985,17936
2060.8,11824
20437,6992.9
18623,6907.6
19017,15618
5436.8,10484
8210.9,16958
11691,5347.7
12923,3889.6
17285,7440.2
12471,2547.2
19027,17964
2071.9,11848
8297.6,3340.1
20431,6971.6
3133.8,18182
12837,6715.2
18998,15567
8188.4,16962
12948,3907
8292.6,3363.5
12483,2497
11669,5339.8
17303,7457
2094.7,11828
3163.2,18190
8220.3,18411
18991,17938
20432,6994.5
18833,4807.1
15285,8639.7
9816.7,20282
5460.4,10433
8228.3,18459
3187.7,18192
8283.5,3364.9
8212.3,16957
13615,14716
12929,3891.8
11633,5337.4
18848,4856.1
17309,7406.8
18985,17965
20441,7005.4
11506,14260
9812.6,20273
8229.9,16941
8266.3,3341.5
13612,14699
8209.9,18476
20478,6993.8
3192.6,18171
18816,4824.4
12930,3888.3
10657,11259
18711,2354.7
8293.6,3383.1
8206.1,16943
3166.2,18170
20435,6937.1
24037,6658.6
13582,14714
8203.1,18453
11798,7901.4
18891,4817.9
18951,15599
18652,2437.6
5446.8,10477
8228.2,16955
8223.5,18427
8292.7,3377.5
3193.1,18194
13633,14652
12740,18779
24021,6629.4
11790,7818.8
18791,4832.8
20465,6950.4
5463.7,10445
8304.3,3355.4
8228.9,18428
3178.7,18181
8206.6,16958
20424,7015.9
13594,14713
24031,6628.9
12745,18767
18814,4809.9
15490,21366
10367,22026
10027,20450
8208.5,16946
5472.7,10422
8227.9,18417
8295.6,3348.6
24059,6614.2
15507,21355
3191,18171
10351,22019
12753,18776
10050,20464
18825,4842.7
20440,6951.1
13624,14706
17224,10392
8195.4,16958
5466.2,10408
8282.5,3338.3
3176.4,18178
8217.1,18428
13602,14713
8467.7,11448
10025,20454
12733,18765
24035,6605.8
15489,21376
3085.8,20111
18808,4808.2
9919,12080
17982,14273
8205.9,16954
3154.3,18178
5471.9,10437
8293,3371.4
3108.3,20127
12752,18762
8213.5,18451
8449.5,11444
15485,21379
24031,6634.6
10007,20471
13622,14687
9815.1,12169
18861,4809.2
8201.9,16970
3168.6,18164
13612,14686
8458,11467
15492,21388
12759,18766
8283.6,3374.4
8225.1,18439
24058,6646.3
3105.6,20114
18822,4786.5
10009,20460
23610,5957.5
9859,12147
13290,21777
12333,14835
8226.5,16952
5472.3,10415
18817,4812.9
12292,14831
10019,20430
3190.7,18185
3095.6,20095
15494,21366
24025,6614.6
13610,14652
23592,5926
12747,18745
8200.1,16964
8285.1,18422
5496.9,10317
24056,6627.5
18811,4818.5
15519,21376
10661,7925.2
9997.6,20450
13609,14688
8203.4,16950
24108,6630.3
5520,10332
12290,14812
8296.5,18418
10647,7961
15503,21370
18851,4853.5
23606,5892.6
10294,11625
10032,20447
8203.9,16948
5514,10326
24186,6624.6
8259.7,18437
10637,7954.9
12278,14811
15476,21351
6480.6,10786
10294,11565
18818,4830.4
10023,20454
5541.9,10322
8204.8,16958
24176,6629.2
8278.6,18451
12277,14803
18748,2399.1
15506,21389
6495.5,10739
18821,4821.3
7059.8,11374
15492,21334
9992.9,20455
24158,6620.5
12283,14824
8276.2,18402
6460.8,10734
8201.7,16964
4120.2,21512
5567.1,11398
18733,2406.7
22839,15002
10355,11522
11421,13550
15758,9703.5
12274,14850
6466.4,10756
8183.9,16944
10017,20405
18711,2399.7
8264.3,18398
24195,6636.1
15524,21370
22811,15015
4130,21483
21536,776.6
8110.4,16955
24183,6643.7
18718,2403
8286.1,18429
22845,15006
12268,14822
15483,21363
4151.2,21437
10018,20447
8161.6,16956
12275,14824
8041.4,3614.8
8257.9,18401
15514,21368
18733,2374.2
10005,20464
22803,15008
4120,21459
10354,11560
8171.8,16932
22832,15012
8031.3,3638.4
5532.2,10343
24114,6636.9
18704,2390.3
8268,18407
3672.8,6332
12241,14827
10024,20449
15500,21368
4105.8,21490
5215.1,7289.7
10356,11510
18973,18184
6339.6,5210.8
8159.8,16952
14792,8944.7
22848,15001
8047.2,3617.4
5523.4,10349
18711,2388.1
3672.3,6304.6
12232,14801
24028,6640.7
15494,21386
8299.3,18425
4089.2,21474
3117.1,19354
10029,20440
19900,3494.6
14500,7993.3
2421.3,14743
5543.5,10336
8144.9,16949
3648.6,6329.6
10030,20417
24035,6651.9
8075,3639
18724,2392.4
14808,8966.7
12235,14848
11506,23340
3138.5,19344
22830,15042
19910,3467.6
4132.3,21435
15461,21385
5544.8,10354
8155.8,16942
3675.4,6305.5
12229,14850
8065.4,3603.6
22846,15003
15496,21360
18735,2394.4
11540,23350
24054,6638.1
10248,16136
4122.8,21461
3119.6,19361
10056,20451
11560,9589.5
12420,10453
5555.1,10342
3659.3,6312.3
8877.2,3189.8
8263.9,16946
8061.8,3588.9
18733,2400.6
15509,21355
22840,15035
11533,23358
10044,20405
9170.9,16370
4127.5,21438
12244,14886
5218.4,7331.2
8856.1,3183.8
5544.1,10356
22859,15038
18707,2385.5
10011,20447
8265.3,16938
8062.1,3639
3672.6,6293.7
10225,16053
11530,23346
4096.8,21428
15514,21362
18967,18249
10230,11589
5540.7,10356
3675.6,6304.8
8878.6,3193
8065.3,3665
22850,15019
10216,16018
10000,20431
18727,2395.3
11515,23344
15488,21348
4132.8,21438
18981,18238
5254.3,7184.2
5555,10348
8847.5,3188.5
3678.7,6316.8
8077.7,3619
11530,23346
10011,20434
10216,16019
15493,21374
18674,2413.3
5547.8,10343
8886.3,3197.4
3683.5,6296.4
18739,2410.8
22818,15020
11506,23343
15501,21366
10027,20443
8059.3,3658.9
11451,5406.2
5547.7,10356
8878.7,3184.4
3674.8,6293.1
11505,23340
11413,5401.3
8045.8,3625.3
22853,15033
10025,20447
23986,6512.9
15522,21378
8283,16931
22848,15019
5544.5,10336
8058.4,3628.8
11424,5389.9
8285.3,16958
11528,23348
8852.4,3190.2
5348.4,4713.1
10000,20453
23994,6464.1
15489,21358
22840,15024
8059.6,3642.5
11440,5396.3
23965,6482.4
10028,20426
8269.3,16948
5351,4704.2
11489,23347
15488,21373
5511.4,10304
22817,15029
11440,5383
8062.4,3622.4
5485.8,10315
15482,21371
10032,20451
23989,6492.8
11539,23362
5330.6,4700.8
11180,12124
22843,15019
11443,5404.7
8273.5,16948
8065.9,3629.1
10034,20445
23956,6515.5
5503.8,10320
15512,21386
20713,761.6
22822,15028
11434,5404.5
15513,21400
9998.7,20459
8258.1,16949
23977,6514.1
8066.7,3607.3
15947,14540
22835,15025
5281.1,10682
23972,6498.4
10059,20446
15967,14573
15524,21384
20750,725.8
8330.6,16941
22839,15015
5266.1,10640
15046,10835
15498,21385
10017,20448
23934,6503
15984,14546
20666,799.3
3604.4,8089.9
5273.9,10651
22844,15022
15060,10835
3624.2,8149
10030,20453
23980,6521.8
20683,800.4
15516,21379
11913,12320
5276.6,10646
22844,15030
15036,10834
3642.7,8110.6
10032,20466
24003,6464.6
15481,21363
15752,15743
5274.5,10645
22851,15013
15071,10851
3641.5,8141.6
10032,20435
15496,21359
23978,6503.7
5279.2,10641
22844,15006
10045,20423
15475,21391
18836,4982.1
23970,6517.9
15940,14592
3688.5,8094.5
11172,12124
5280.6,10632
22845,15006
15909,14641
18838,4821.9
10041,20437
23978,6518.2
15494,21400
22828,15010
5275.7,10628
18854,4817.1
15905,14648
9997.2,20442
23973,6494.4
2687.4,12569
22845,15021
15915,14640
23971,6485.9
5301.9,10574
2725.7,12580
18838,4819.8
15539,10301
15501,21354
10018,20445
11974,9389.3
22858,15025
5938.6,7529.6
15914,14648
15557,10283
10024,20451
15477,21370
2757.2,12536
5289,10562
18847,4808.5
23985,6496
20733,820.3
22827,15047
15549,10277
5932.7,7523
15917,14627
5314.5,10525
2735.4,12567
15499,21387
8164.2,17029
23965,6522.7
18804,4777.2
10036,20442
14176,10069
13381,7473.8
15547,10287
8169.1,17027
5955.3,7518.3
15924,14612
7925.1,21542
22826,15016
15506,21377
18840,4844.8
24015,6508.5
5294.6,10528
7133.1,5580
15557,10263
5941.5,7493.8
8125.6,17043
15919,14638
23953,6472.3
7935.1,21546
22860,15055
18837,4801.7
15496,21361
5315.1,10561
18958,18252
22752,1889.3
8833.3,11821
10248,11605
11356,12216
15562,10297
5955.2,7508.3
7921.8,21538
8155.1,17018
15932,14632
18849,4818.2
15500,21375
22843,15061
11474,11547
18921,18232
15559,10294
5933.2,7492.7
7929.6,21558
18838,4814.3
15907,14626
22843,15033
15489,21343
5309.7,10550
11603,5344.9
18956,18228
10299,11632
22758,1864.3
15553,10311
15915,14653
5928.9,7498.7
7924.7,21550
22854,15035
5320.6,10514
11661,5329.3
18849,4828.2
15490,21380
22848,15003
7935.5,21578
15487,21372
5306.7,10506
11637,5356.3
15922,14645
8928.9,16244
14217,20539
10516,10274
15557,10288
11638,5338.9
15914,14656
15480,21391
7933,21546
18801,4814.2
22835,15052
9356.9,20843
8946.8,16250
15561,10296
14728,6836.4
9383.4,20831
11640,5353.5
3869.3,19321
15931,14630
8935.9,16233
15475,21365
18824,4774.1
15904,14683
15556,10295
11631,5363.2
17968,20106
15500,21358
9397.6,20813
14740,6839.4
8914.4,16219
3826.3,19340
17969,20085
9385,20804
11608,5358.8
15566,10302
8919.9,16242
3907.3,19318
15519,21353
10096,15796
15952,14595
9396.3,20827
20222,14162
15578,10304
11674,5365.7
3871.1,19297
17984,20089
8925.3,16272
10139,15755
15484,21341
14505,8550.3
10013,12623
20239,14126
3879.9,19306
11627,5373.4
9391.1,20849
15553,10299
10130,15750
8942.7,16260
18007,20099
15505,21435
20221,14121
11647,5358
3859.3,19319
15570,10272
8930.9,16247
10120,15773
17948,20099
22740,1838.9
9376.7,20827
20246,14142
3866,19293
15582,10279
8934.9,16248
13500,14660
10128,15774
17972,20094
20230,14133
15555,10303
9384.5,20814
11640,5359.7
13472,14682
17947,20090
8920.7,16196
11586,12464
3890,19318
5979.3,11361
20215,14136
15564,10283
13520,14671
11657,5312.9
9387.1,20832
17984,20129
8948.5,16222
20332,5128
10871,12035
5795.3,22500
22688,1926.3
20216,14130
5963.8,11401
9357.6,20815
11631,5367.1
15578,10282
8926,16222
17969,20083
10510,11907
20233,14126
15573,10284
9394.2,20821
11635,5328.1
11746,8796
13160,5112.9
17987,20098
5946.1,11347
3844.1,19344
8943,16206
13423,7041.3
20222,14121
15579,10295
9384.7,20841
11646,5378.8
11744,8815.1
13161,5104
8945.4,16223
5118.5,10635
21782,5944.8
17942,20077
15562,10296
20236,14136
9390.8,20839
11724,8804
5126.8,10642
11603,5362.4
13112,5125.5
3878.5,19342
8990.1,16244
15550,10300
20217,14112
11726,8817.5
9346.5,20811
11613,5346
7802.2,17280
5168,10611
8991.6,16221
13119,5105
9742.3,4067.2
15560,10305
6372.6,10813
5136.6,10617
7817.9,17271
9269.7,22113
9371.9,20831
11746,8784.2
11638,5375
13145,5110.3
18656,5039.7
20218,14115
3851.9,19344
8930.8,16271
15560,10306
7812.1,17272
9266.4,22058
6358.2,10815
8931.1,16228
9389.2,20843
5123,10623
3314,19993
11722,8792.9
18668,5002.3
13152,5108.2
12918,21391
3859,19322
13249,11590
15557,10309
7809.1,17264
3858.5,19290
9364.3,20818
6350,10810
9277.8,22067
5132,10617
3332.2,19968
18704,5040.5
17571,17965
12901,21404
13140,5092.1
8967.9,16235
24577,7551.4
15554,10282
7807,17262
6363.7,10823
5118.6,10630
9389.5,20810
17597,17957
9256.1,22102
12891,21417
3334.2,19963
11350,5334.1
13160,5088
18697,4998.1
3860.5,19294
15561,10290
7809.3,17254
6351.8,10804
5130.4,10624
9384.5,20862
9296.7,22082
12905,21394
3335.5,19985
11292,5354.5
13148,5098.3
12087,6776.6
7800.2,17266
15570,10294
9271,22060
9384.3,20828
5209.5,10627
13123,5110.6
11286,5349.2
7812.4,17262
15564,10305
5142.6,10642
9262.4,22087
9375.3,20832
13133,5085.6
10367,9353
9383.5,20808
9237.9,22093
13131,5108.5
15575,10301
5207,10638
15561,10305
9382.6,20832
9282.4,22107
14074,21856
5986.7,7433.8
13134,5116.6
13849,8731.1
3277.5,13625
12352,7146.7
5150.8,13683
11792,8743.9
15558,10302
13145,5095.2
14086,21851
13550,14722
9384.3,20811
9293.2,22067
12730,10624
5146,13690
11794,8716.5
13561,14708
9375.1,20811
15540,10286
14076,21858
13125,5109.7
4242.6,16058
5147,13705
13574,14693
11820,8740.3
14086,21879
15572,10282
13134,5080.8
17904,22289
5137.3,13701
11806,8735.1
15558,10251
14118,21858
13140,5121.2
17903,22327
6065.9,24525
7378.8,17319
5155.4,13694
13532,14740
11805,8746.5
15574,10281
13132,5123
14099,21867
17887,22320
8129.2,16975
12212,14840
7385,17312
14061,21883
7190.9,15189
13127,5112.9
5139.4,13702
15537,10271
8128.6,17008
11782,8750
17913,22320
13526,14740
10243,11779
12235,14834
7381,17342
15563,10264
7191.8,15181
5124.6,13716
8148.1,17011
13136,5084.2
12246,14818
21500,8912.7
13575,14744
10229,11732
17895,22339
7362.4,17317
15553,10283
7189.3,15191
21480,8923.5
14066,21849
8170.3,16989
13125,5106.2
12259,14844
5133.9,13693
10238,11739
24469,6598.4
23472,12684
15362,6942.3
15548,10282
7375,17308
21501,8924.4
5175.7,13672
14104,21859
13165,5081
20437,17331
23518,12729
12246,14849
24453,6554.4
15368,7023.9
8157.6,16973
15558,10278
7367.1,17313
21485,8938.1
13130,5090.6
12271,14841
2488.2,19118
14090,21843
5153,13716
20417,17352
15370,6944.2
23461,12692
9959.2,14491
7371.7,17309
21486,8930.3
13140,5106.2
4055.8,6377.4
2507.9,19101
12257,14835
23465,12739
9029.4,22963
15368,7013.2
5159.6,13717
7362.9,17316
15567,10269
21475,8942
9040.8,22979
12252,14850
4062.9,6337.3
5153.4,13685
13149,5089.6
15354,6965.9
23459,12707
2510.4,19138
3325.1,22076
11890,11056
7374.1,17314
15557,10270
21474,8937.8
9029.3,22949
12260,14848
5185.7,13694
23463,12673
20247,13889
3328.5,22096
13139,5101.9
15391,6946.2
13259,10216
15570,10275
7355.2,17329
5164.2,13691
9033.6,22949
21495,8959.5
13124,5059.7
20229,13904
12250,14867
23466,12663
3341,22109
15356,6955.7
15581,10276
5141.7,13704
7365.7,17315
9034.8,22958
21510,8925
18923,10184
12241,14845
15356,6967.5
3353.4,22118
23473,12690
7379.3,17324
5140.5,13687
15583,10273
9036.1,22965
18928,10205
15950,18755
23459,12725
3349.1,22131
15427,6952.8
12695,8065.6
5157.4,13704
7381.4,17319
15547,10253
15970,18751
9038.7,22969
15372,6986.9
12246,14894
3321.5,22089
23480,12716
8226.8,18448
5141.6,13704
7398.5,17329
9021.7,22966
15549,10284
12468,4932.9
15966,18758
12271,14847
3357.9,22108
15396,6885.6
23478,12700
8218,18449
5150.4,13680
17642,15292
13571,14703
12489,4926.6
15543,10254
9027.7,22941
15965,18789
7353.8,17308
15429,6941
12217,14834
3304.6,22112
8224.8,18456
5148.9,13697
17633,15338
12475,4940.4
15565,10284
9027,22952
13588,14728
7381.3,17334
15934,18746
23498,12725
10816,11930
12260,14835
11800,14210
3316.7,22110
8195.3,16974
15389,6944.9
14870,8339.8
17307,1691.7
8216.8,18451
5165.3,13677
17611,15327
9028.3,22961
7362.2,17313
13571,14721
12457,4933.3
11808,14233
10760,11952
8228.5,16943
15547,10277
15976,18754
23459,12728
12223,14799
15394,6961.4
3315.9,22079
8215.8,18452
5151,13691
15568,10303
7370.8,17314
17623,15307
9012.8,22955
13580,14718
8200.2,16965
12501,4930
15985,18760
23511,12726
8410.7,3359
15379,6952.1
10832,11903
3327.3,22096
1999.6,16685
8213.2,18453
15547,10327
5160.6,13678
17609,15317
11391,5097.6
8399.5,3364
12448,4937.6
7364.1,17300
12292,14857
8167.3,16920
15381,6985.8
2003.1,16676
15939,18735
8228.7,18459
15554,10331
17634,15325
11396,5078.3
7362.3,17316
8427.1,3346.9
12469,4941.7
23735,6436.3
8204,16948
12270,14845
1977.8,16667
19593,7151.7
3334.4,22044
15385,6981.6
5144.2,13705
8225.3,18458
15538,10312
17628,15325
7384.6,17292
11388,5080.3
8415.9,3396.7
23716,6437.3
8222.5,16939
19591,7168.2
1999.3,16657
15386,6971.3
3299,22086
8216.8,18456
15559,10372
17626,15324
13684,18288
7363.9,17325
8425,3364.1
8012,11825
23723,6441.9
11390,5101.4
19585,7144.8
15417,6966.8
8224.9,16948
3320.1,22099
1990.7,16662
12176,11861
12278,6897.9
15539,10453
8219.9,18442
17630,15313
11378,5118.5
7370.1,17312
13706,18236
8022.1,11802
8217.8,16946
23767,6449.7
19617,7151.5
8434.6,3356.6
3325.6,22100
15530,10446
8212.9,18432
17618,15308
8413.5,3349.5
7373.2,17296
8194.6,16923
8028.7,11796
3328.9,22093
2031.6,16722
6859.9,15828
9973.3,7990.8
8210.9,18450
15554,10435
17616,15324
23808,6387.5
8432.5,3366.9
6868.9,15825
8026.7,11806
7371.7,17333
2070.3,16699
12061,23661
8237.7,16934
13998,9033.7
8209.1,18432
17614,15314
11992,16556
15562,10429
8187.2,17008
2042,16717
7371.8,17341
23767,6459.7
12050,23661
13708,12039
8424.2,3362.4
6858.8,15839
8067.7,11796
13580,14693
12519,8732
12223,11406
8181.1,17002
8217,18431
15564,10448
12000,16568
17631,15318
2035,16713
8010.4,11822
13603,14690
6852.4,15855
13739,12060
12051,23673
23768,6444.5
7422.3,17338
18358,3901.3
8212.2,18436
8169.3,17010
17602,15320
11992,16560
2035.1,16712
15563,10426
13580,14714
7985.9,11796
12028,23650
12822,3970.8
13738,12039
18359,3882.6
6949.4,15907
8154.8,17011
8219.9,18445
12004,16539
17634,15315
13612,14698
2038.1,16702
3664.3,6276.4
15556,10374
18978,4910.3
8071.8,11805
12028,23622
5229.1,10626
13687,12034
18339,3850.6
12843,3974.7
8160.1,17020
8211.2,18446
11988,16549
3663.5,6324.6
13591,14720
5219,10662
17612,15316
18965,4914.9
15561,10400
13700,12061
2028.6,16715
8016.8,11777
12056,23636
10911,20880
12332,456.8
9672.9,16523
8148.2,17025
11986,16534
8221.1,18445
10924,20874
3653.3,6316.8
5245.1,10670
13686,12044
13619,14688
17626,15310
8025.1,11820
18950,4822.8
12326,501
18264,3858.7
8131.5,17037
11974,16548
10896,20882
17621,15313
5321.5,10631
8201,18404
12061,23652
13704,12046
13584,14661
2058.3,16731
14212,12536
14068,9294.6
12295,446.2
8141.7,17036
11980,16535
10904,20884
5317,10610
17641,15300
2049.7,16704
11387,5222.8
8227.9,18406
13708,12076
24439,6568
12050,23660
12312,458.9
13616,14706
8132.2,17031
10902,20893
17639,15297
5330.6,10591
8208.8,18430
11983,16544
2037.1,16708
11389,5264.5
12023,23673
13713,12077
23748,6444.8
10127,15469
18308,3858.7
13794,8046.1
8116.8,17025
10901,20883
5308.2,10608
2029.1,16714
17630,15311
8221,18426
11985,16534
23690,6439.3
13703,12055
12334,446.2
18328,3877.4
12072,23624
24422,6537.6
14498,7990.9
10907,20893
2036.9,16724
8129.1,17034
17614,15315
5346.6,10594
11979,16568
8210.9,18420
18069,13944
12052,23641
13686,12049
23684,6429.5
18335,3899.7
24429,6546.2
8122.1,17044
10904,20898
8233.6,18426
5357.4,10586
11984,16538
18075,13946
17628,15314
2055.9,16711
13705,12058
24402,6549.8
12050,23669
23701,6390.3
18368,3872.3
12275,455.5
8122.9,17039
10899,20895
17641,15312
2047.2,16708
18069,13974
12014,16559
13693,12055
5362.5,10554
8227.4,18436
23688,6420.7
12059,23654
10307,20442
18350,3885.7
12303,432.9
12142,10931
8130.1,17040
10903,20882
17628,15312
11984,16555
13686,12056
5375.5,10542
7153.4,15159
18067,13945
8233,18471
2015.7,16695
18366,3890.6
23707,6424.3
12296,478.2
8109.6,17036
10919,20902
17637,15342
8231.4,18439
18066,13960
11994,16546
7138,15157
12060,23646
5378.4,10530
13750,12054
23702,6466.9
2047.3,16675
12300,456
8105.3,17031
8223.2,18427
17628,15305
11993,16538
7174.6,15170
18088,13942
5368.4,10559
13712,12052
24376,6531.8
23687,6398.4
10890,20890
12301,463.7
18364,3882.6
2044.4,16731
8121.6,17027
8222.7,18433
17653,15319
18924,4879.7
5377.2,10557
7145.8,15173
18091,13959
11970,16534
18359,3891.7
10886,20860
2045.8,16706
12263,484.3
9450.6,16513
7800.2,9841.3
8215.5,18445
8120.3,17041
17622,15311
24349,6533.9
7813.2,9784.8
18066,13981
17416,24307
7176.4,15117
18786,10136
8115.3,17030
8222.4,18430
5122.7,10569
7141.6,15156
10589,23482
17647,15335
18076,13927
7844.6,9812
24401,6543.1
18339,3918.3
12238,433.1
8112.3,17035
8206,18445
7171.1,15150
10559,23445
7791.9,9793.2
18087,13968
24361,6554.5
17632,15299
8108.2,17038
8216.8,18441
24357,6537.6
5226.8,10568
8464.1,11427
18087,13949
10571,23490
17640,15273
7459.5,9598.6
7180.5,15111
8102.2,17024
8211.6,18435
5258.1,10566
7156.1,15135
10559,23440
17614,15317
18067,13992
